fold,probe_id
7,217182_at
7,217222_at
7,217254_s_at
7,217257_at
7,217319_x_at
7,217328_at
7,217340_at
7,217349_s_at
7,217352_at
7,217363_x_at
7,217380_s_at
7,217389_s_at
7,217405_x_at
7,217415_at
7,217416_x_at
7,217447_at
7,217498_at
7,217506_at
7,217517_x_at
7,217524_x_at
7,217535_at
7,217609_at
7,217695_x_at
7,217805_at
7,217806_s_at
7,217911_s_at
7,217935_s_at
7,217987_at
7,217996_at
7,217997_at
7,218005_at
7,218025_s_at
7,218029_at
7,218082_s_at
7,218099_at
7,218109_s_at
7,218185_s_at
7,218248_at
7,218274_s_at
7,218350_s_at
7,218358_at
7,218375_at
7,218390_s_at
7,218399_s_at
7,218419_s_at
7,218435_at
7,218439_s_at
7,218463_s_at
7,218503_at
7,218528_s_at
7,218555_at
7,218651_s_at
7,218657_at
7,218709_s_at
7,218725_at
7,218739_at
7,218761_at
7,218842_at
7,218902_at
7,218905_at
7,218956_s_at
7,219005_at
7,219046_s_at
7,219051_x_at
7,219093_at
7,219126_at
7,219185_at
7,219215_s_at
7,219229_at
7,219230_at
7,219276_x_at
7,219305_x_at
7,219408_at
7,219443_at
7,219512_at
7,219539_at
7,219570_at
7,219604_s_at
7,219631_at
7,219719_at
7,219730_at
7,219797_at
7,219800_s_at
7,219809_at
7,219841_at
7,219850_s_at
7,219860_at
7,219869_s_at
7,219951_s_at
7,219967_at
7,220024_s_at
7,220041_at
7,220108_at
7,220116_at
7,220123_at
7,220154_at
7,220160_s_at
7,220184_at
7,220221_at
7,220238_s_at
7,220242_x_at
7,220246_at
7,220281_at
7,220285_at
7,220300_at
7,220307_at
7,220366_at
7,220470_at
7,220493_at
7,220495_s_at
7,220497_at
7,220523_at
7,220527_at
7,220619_at
7,220695_at
7,220809_at
7,220811_at
7,220812_s_at
7,220820_at
7,220830_at
7,220837_at
7,220896_at
7,220907_at
7,220955_x_at
7,221022_s_at
7,221031_s_at
7,221046_s_at
7,221111_at
7,221177_at
7,221201_s_at
7,221202_at
7,221207_s_at
7,221225_at
7,221260_s_at
7,221309_at
7,221363_x_at
7,221383_at
7,221384_at
7,221424_s_at
7,221441_at
7,221506_s_at
7,221613_s_at
7,221650_s_at
7,221679_s_at
7,221736_at
7,221831_at
7,221872_at
7,222031_at
7,222076_at
7,222096_x_at
7,222105_s_at
7,222179_at
7,222184_at
7,222205_x_at
7,222230_s_at
7,222312_s_at
7,222332_at
7,222360_at
7,222367_at
7,222384_at
7,34868_at
7,39966_at
7,40524_at
7,47553_at
7,59644_at
7,60084_at
7,89948_at
7,AFFX-r2-Bs-lys-3_at
7,AFFX-r2-Bs-thr-M_s_at
8,1438_at
8,200011_s_at
8,200052_s_at
8,200057_s_at
8,200072_s_at
8,200092_s_at
8,200656_s_at
8,200708_at
8,200709_at
8,200723_s_at
8,200737_at
8,200738_s_at
8,200844_s_at
8,200845_s_at
8,200853_at
8,200930_s_at
8,200934_at
8,200948_at
8,200949_x_at
8,200965_s_at
8,200982_s_at
8,200983_x_at
8,200984_s_at
8,201003_x_at
8,201136_at
8,201148_s_at
8,201184_s_at
8,201249_at
8,201375_s_at
8,201398_s_at
8,201467_s_at
8,201494_at
8,201522_x_at
8,201539_s_at
8,201566_x_at
8,201687_s_at
8,201779_s_at
8,201802_at
8,201879_at
8,201915_at
8,201917_s_at
8,201956_s_at
8,201967_at
8,202031_s_at
8,202070_s_at
8,202132_at
8,202204_s_at
8,202228_s_at
8,202311_s_at
8,202483_s_at
8,202492_at
8,202583_s_at
8,202592_at
8,202652_at
8,202680_at
8,202696_at
8,202703_at
8,202717_s_at
8,202726_at
8,202754_at
8,202757_at
8,202864_s_at
8,202866_at
8,202885_s_at
8,202891_at
8,202912_at
8,202956_at
8,202983_at
8,202989_at
8,203001_s_at
8,203072_at
8,203161_s_at
8,203164_at
8,203170_at
8,203200_s_at
8,203297_s_at
8,203303_at
8,203314_at
8,203375_s_at
8,203401_at
8,203456_at
8,203538_at
8,203570_at
8,203589_s_at
8,203611_at
8,203613_s_at
8,203692_s_at
8,203778_at
8,203780_at
8,203815_at
8,203835_at
8,203851_at
8,203862_s_at
8,203916_at
8,203977_at
8,204001_at
8,204009_s_at
8,204012_s_at
8,204027_s_at
8,204096_s_at
8,204120_s_at
8,204149_s_at
8,204290_s_at
8,204341_at
8,204351_at
8,204352_at
8,204400_at
8,204406_at
8,204523_at
8,204544_at
8,204553_x_at
8,204568_at
8,204764_at
8,204771_s_at
8,204775_at
8,204802_at
8,204826_at
8,204835_at
8,204851_s_at
8,204895_x_at
8,204958_at
8,204965_at
8,205023_at
8,205042_at
8,205090_s_at
8,205163_at
8,205217_at
8,205229_s_at
8,205234_at
8,205292_s_at
8,205298_s_at
8,205301_s_at
8,205329_s_at
8,205347_s_at
8,205368_at
8,205379_at
8,205384_at
8,205424_at
8,205439_at
8,205452_at
8,205466_s_at
8,205473_at
8,205501_at
8,205524_s_at
8,205538_at
8,205602_x_at
8,205665_at
8,205684_s_at
8,205703_at
8,205739_x_at
8,205751_at
8,205756_s_at
8,205774_at
8,205784_x_at
8,205797_s_at
8,205910_s_at
8,205939_at
8,205963_s_at
8,205992_s_at
8,206000_at
8,206057_x_at
8,206065_s_at
8,206075_s_at
8,206085_s_at
8,206096_at
8,206140_at
8,206142_at
8,206172_at
8,206189_at
8,206194_at
8,206198_s_at
8,206245_s_at
8,206265_s_at
8,206278_at
8,206290_s_at
8,206340_at
8,206367_at
8,206373_at
8,206379_at
8,206395_at
8,206410_at
8,206415_at
8,206449_s_at
8,206459_s_at
8,206462_s_at
8,206466_at
8,206479_at
8,206487_at
8,206526_at
8,206542_s_at
8,206634_at
8,206694_at
8,206758_at
8,206830_at
8,206886_x_at
8,206907_at
8,206922_at
8,206952_at
8,206957_at
8,206985_at
8,207015_s_at
8,207022_s_at
8,207039_at
8,207065_at
8,207073_at
8,207134_x_at
8,207168_s_at
8,207182_at
8,207200_at
8,207214_at
8,207240_s_at
8,207257_at
8,207343_at
8,207353_s_at
8,207381_at
8,207437_at
8,207443_at
8,207449_s_at
8,207454_at
8,207456_at
8,207481_at
8,207495_at
8,207516_at
8,207531_at
8,207566_at
8,207648_at
8,207666_x_at
8,207692_s_at
8,207695_s_at
8,207696_at
8,207706_at
8,207707_s_at
8,207709_at
8,207710_at
8,207747_s_at
8,207837_at
8,207864_at
8,207872_s_at
8,207875_at
8,207906_at
8,207909_x_at
8,207912_s_at
8,208022_s_at
8,208063_s_at
8,208115_x_at
8,208129_x_at
8,208130_s_at
8,208165_s_at
8,208215_x_at
8,208225_at
8,208275_x_at
8,208338_at
8,208351_s_at
8,208363_s_at
8,208365_s_at
8,208375_at
8,208380_at
8,208435_s_at
8,208437_at
8,208487_at
8,208549_x_at
8,208556_at
8,208566_at
8,208586_s_at
8,208608_s_at
8,208641_s_at
8,208642_s_at
8,208651_x_at
8,208678_at
8,208711_s_at
8,208731_at
8,208732_at
8,208734_x_at
8,208773_s_at
8,208815_x_at
8,208854_s_at
8,208878_s_at
8,208921_s_at
8,208996_s_at
8,208998_at
8,209029_at
8,209032_s_at
8,209035_at
8,209050_s_at
8,209051_s_at
8,209060_x_at
8,209070_s_at
8,209122_at
8,209123_at
8,209129_at
8,209157_at
8,209189_at
8,209327_s_at
8,209338_at
8,209352_s_at
8,209358_at
8,209415_at
8,209452_s_at
8,209480_at
8,209489_at
8,209507_at
8,209590_at
8,209612_s_at
8,209644_x_at
8,209686_at
8,209700_x_at
8,209740_s_at
8,209805_at
8,209821_at
8,209832_s_at
8,209838_at
8,209847_at
8,209849_s_at
8,209985_s_at
8,209988_s_at
8,210016_at
8,210025_s_at
8,210084_x_at
8,210097_s_at
8,210118_s_at
8,210123_s_at
8,210128_s_at
8,210150_s_at
8,210223_s_at
8,210244_at
8,210298_x_at
8,210313_at
8,210367_s_at
8,210389_x_at
8,210390_s_at
8,210392_x_at
8,210400_at
8,210410_s_at
8,210425_x_at
8,210429_at
8,210449_x_at
8,210454_s_at
8,210491_at
8,210513_s_at
8,210519_s_at
8,210528_at
8,210550_s_at
8,210578_at
8,210596_at
8,210639_s_at
8,210661_at
8,210669_at
8,210678_s_at
8,210701_at
8,210709_at
8,210745_at
8,210792_x_at
8,210832_x_at
8,210862_s_at
8,210869_s_at
8,210871_x_at
8,210910_s_at
8,210964_s_at
8,211003_x_at
8,211029_x_at
8,211106_at
8,211276_at
8,211301_at
8,211338_at
8,211359_s_at
8,211425_x_at
8,211437_at
8,211466_at
8,211473_s_at
8,211492_s_at
8,211533_at
8,211620_x_at
8,211662_s_at
8,211728_s_at
8,211814_s_at
8,211837_s_at
8,211892_s_at
8,211901_s_at
8,211920_at
8,211921_x_at
8,211965_at
8,211990_at
8,212021_s_at
8,212135_s_at
8,212136_at
8,212155_at
8,212182_at
8,212210_at
8,212257_s_at
8,212287_at
8,212294_at
8,212350_at
8,212366_at
8,212375_at
8,212431_at
8,212444_at
8,212471_at
8,212486_s_at
8,212583_at
8,212584_at
8,212624_s_at
8,212670_at
8,212681_at
8,212682_s_at
8,212689_s_at
8,212727_at
8,212739_s_at
8,212757_s_at
8,212791_at
8,212799_at
8,212818_s_at
8,212845_at
8,212883_at
8,213015_at
8,213019_at
8,213029_at
8,213053_at
8,213091_at
8,213100_at
8,213148_at
8,213191_at
8,213192_at
8,213202_at
8,213233_s_at
8,213305_s_at
8,213316_at
8,213339_at
8,213345_at
8,213448_at
8,213484_at
8,213546_at
8,213549_at
8,213724_s_at
8,213734_at
8,213769_at
8,213777_s_at
8,213831_at
8,213838_at
8,213959_s_at
8,213996_at
8,214003_x_at
8,214018_at
8,214076_at
8,214126_at
8,214130_s_at
8,214131_at
8,214160_at
8,214231_s_at
8,214279_s_at
8,214341_at
8,214353_at
8,214400_at
8,214502_at
8,214566_at
8,214577_at
8,214636_at
8,214638_s_at
8,214652_at
8,214661_s_at
8,214683_s_at
8,214697_s_at
8,214723_x_at
8,214746_s_at
8,214776_x_at
8,214830_at
8,214832_at
8,214837_at
8,214878_at
8,214900_at
8,214908_s_at
8,214960_at
8,214970_s_at
8,215025_at
8,215074_at
8,215103_at
8,215120_s_at
8,215171_s_at
8,215172_at
8,215187_at
8,215188_at
8,215210_s_at
8,215212_at
8,215216_at
8,215233_at
8,215238_s_at
8,215240_at
8,215302_at
8,215311_at
8,215339_at
8,215348_at
8,215441_at
8,215461_at
8,215480_at
8,215481_s_at
8,215495_s_at
8,215547_at
8,215570_s_at
8,215574_at
8,215580_at
8,215593_at
8,215598_at
8,215621_s_at
8,215663_at
8,215674_at
8,215712_s_at
8,215718_s_at
8,215722_s_at
8,215733_x_at
8,215735_s_at
8,215742_at
8,215746_at
8,215799_at
8,215860_at
8,215863_at
8,215872_at
8,215897_at
8,215900_at
8,215932_at
8,215943_at
8,215957_at
8,215969_at
8,216014_s_at
8,216020_at
8,216026_s_at
8,216078_at
8,216092_s_at
8,216113_at
8,216140_at
8,216167_at
8,216193_at
8,216201_at
8,216253_s_at
8,216258_s_at
8,216281_at
8,216284_at
8,216313_at
8,216318_at
8,216353_s_at
8,216370_s_at
8,216419_at
8,216425_at
8,216504_s_at
8,216569_at
8,216652_s_at
8,216667_at
8,216685_s_at
8,216740_at
8,216768_x_at
8,216769_x_at
8,216786_at
8,216831_s_at
8,216941_s_at
8,216958_s_at
8,216962_at
8,216995_x_at
8,217002_s_at
8,217041_at
8,217106_x_at
8,217127_at
8,217160_at
8,217233_at
8,217240_at
8,217254_s_at
8,217265_at
8,217326_x_at
8,217340_at
8,217349_s_at
8,217352_at
8,217363_x_at
8,217380_s_at
8,217389_s_at
8,217405_x_at
8,217416_x_at
8,217424_at
8,217447_at
8,217458_at
8,217498_at
8,217584_at
8,217588_at
8,217609_at
8,217664_at
8,217681_at
8,217695_x_at
8,217706_at
8,217744_s_at
8,217781_s_at
8,217839_at
8,217911_s_at
8,217949_s_at
8,217952_x_at
8,217987_at
8,217996_at
8,217997_at
8,218034_at
8,218055_s_at
8,218120_s_at
8,218185_s_at
8,218248_at
8,218337_at
8,218350_s_at
8,218358_at
8,218373_at
8,218390_s_at
8,218399_s_at
8,218419_s_at
8,218435_at
8,218456_at
8,218505_at
8,218513_at
8,218517_at
8,218528_s_at
8,218555_at
8,218592_s_at
8,218604_at
8,218644_at
8,218651_s_at
8,218664_at
8,218693_at
8,218730_s_at
8,218739_at
8,218761_at
8,218792_s_at
8,218833_at
8,218835_at
8,218852_at
8,218902_at
8,218905_at
8,218937_at
8,218956_s_at
8,218979_at
8,219005_at
8,219051_x_at
8,219076_s_at
8,219093_at
8,219095_at
8,219152_at
8,219185_at
8,219215_s_at
8,219218_at
8,219255_x_at
8,219284_at
8,219305_x_at
8,219408_at
8,219433_at
8,219512_at
8,219526_at
8,219529_at
8,219543_at
8,219586_at
8,219604_s_at
8,219655_at
8,219700_at
8,219719_at
8,219726_at
8,219730_at
8,219731_at
8,219773_at
8,219797_at
8,219800_s_at
8,219805_at
8,219841_at
8,219850_s_at
8,219874_at
8,219931_s_at
8,219951_s_at
8,219967_at
8,220096_at
8,220123_at
8,220126_at
8,220140_s_at
8,220238_s_at
8,220281_at
8,220333_at
8,220366_at
8,220396_at
8,220431_at
8,220470_at
8,220490_at
8,220493_at
8,220495_s_at
8,220497_at
8,220500_s_at
8,220507_s_at
8,220638_s_at
8,220695_at
8,220736_at
8,220769_s_at
8,220809_at
8,220811_at
8,220812_s_at
8,220820_at
8,220830_at
8,220837_at
8,220843_s_at
8,220848_x_at
8,220907_at
8,220926_s_at
8,220933_s_at
8,220935_s_at
8,220981_x_at
8,221012_s_at
8,221031_s_at
8,221039_s_at
8,221046_s_at
8,221070_s_at
8,221177_at
8,221202_at
8,221207_s_at
8,221241_s_at
8,221363_x_at
8,221383_at
8,221389_at
8,221410_x_at
8,221424_s_at
8,221441_at
8,221492_s_at
8,221508_at
8,221566_s_at
8,221604_s_at
8,221613_s_at
8,221622_s_at
8,221633_at
8,221650_s_at
8,221679_s_at
8,221736_at
8,221831_at
8,221865_at
8,221871_s_at
8,222012_at
8,222014_x_at
8,222025_s_at
8,222031_at
8,222032_s_at
8,222076_at
8,222093_s_at
8,222098_s_at
8,222115_x_at
8,222177_s_at
8,222228_s_at
8,222262_s_at
8,222297_x_at
8,222311_s_at
8,222325_at
8,222332_at
8,222338_x_at
8,32625_at
8,34868_at
8,38290_at
8,47553_at
8,56821_at
8,59644_at
8,64900_at
8,89948_at
8,AFFX-r2-Bs-lys-3_at
8,AFFX-r2-Bs-phe-3_at
8,AFFX-r2-Bs-thr-M_s_at
8,AFFX-ThrX-M_at
9,1438_at
9,200011_s_at
9,200072_s_at
9,200075_s_at
9,200654_at
9,200656_s_at
9,200708_at
9,200844_s_at
9,200845_s_at
9,200889_s_at
9,200921_s_at
9,201144_s_at
9,201177_s_at
9,201346_at
9,201365_at
9,201375_s_at
9,201398_s_at
9,201539_s_at
9,201563_at
9,201581_at
9,201592_at
9,201613_s_at
9,201779_s_at
9,201780_s_at
9,201802_at
9,201832_s_at
9,201936_s_at
9,202031_s_at
9,202063_s_at
9,202156_s_at
9,202279_at
9,202290_at
9,202359_s_at
9,202487_s_at
9,202583_s_at
9,202603_at
9,202636_at
9,202652_at
9,202680_at
9,202696_at
9,202717_s_at
9,202811_at
9,202864_s_at
9,202922_at
9,202944_at
9,202956_at
9,202964_s_at
9,203001_s_at
9,203004_s_at
9,203038_at
9,203062_s_at
9,203130_s_at
9,203303_at
9,203314_at
9,203375_s_at
9,203398_s_at
9,203456_at
9,203519_s_at
9,203537_at
9,203570_at
9,203611_at
9,203613_s_at
9,203660_s_at
9,203692_s_at
9,203698_s_at
9,203731_s_at
9,203736_s_at
9,203778_at
9,203780_at
9,203806_s_at
9,203815_at
9,203835_at
9,203860_at
9,203862_s_at
9,203870_at
9,203872_at
9,203879_at
9,203910_at
9,203916_at
9,203930_s_at
9,203955_at
9,203977_at
9,204001_at
9,204012_s_at
9,204096_s_at
9,204101_at
9,204210_s_at
9,204246_s_at
9,204317_at
9,204351_at
9,204400_at
9,204481_at
9,204499_at
9,204535_s_at
9,204544_at
9,204553_x_at
9,204568_at
9,204578_at
9,204585_s_at
9,204589_at
9,204687_at
9,204707_s_at
9,204714_s_at
9,204726_at
9,204736_s_at
9,204764_at
9,204775_at
9,204802_at
9,204825_at
9,204830_x_at
9,204851_s_at
9,204914_s_at
9,204945_at
9,204958_at
9,204965_at
9,205001_s_at
9,205042_at
9,205163_at
9,205167_s_at
9,205217_at
9,205234_at
9,205244_s_at
9,205298_s_at
9,205301_s_at
9,205347_s_at
9,205368_at
9,205379_at
9,205424_at
9,205430_at
9,205445_at
9,205473_at
9,205501_at
9,205538_at
9,205585_at
9,205683_x_at
9,205695_at
9,205699_at
9,205703_at
9,205751_at
9,205774_at
9,205783_at
9,205826_at
9,205833_s_at
9,205868_s_at
9,205878_at
9,205910_s_at
9,205963_s_at
9,205992_s_at
9,206065_s_at
9,206075_s_at
9,206085_s_at
9,206108_s_at
9,206140_at
9,206142_at
9,206172_at
9,206189_at
9,206190_at
9,206194_at
9,206245_s_at
9,206265_s_at
9,206278_at
9,206279_at
9,206312_at
9,206315_at
9,206340_at
9,206367_at
9,206373_at
9,206393_at
9,206415_at
9,206419_at
9,206433_s_at
9,206444_at
9,206458_s_at
9,206459_s_at
9,206462_s_at
9,206466_at
9,206479_at
9,206487_at
9,206506_s_at
9,206526_at
9,206540_at
9,206603_at
9,206623_at
9,206664_at
9,206694_at
9,206830_at
9,206864_s_at
9,206865_at
9,206886_x_at
9,206918_s_at
9,206922_at
9,206952_at
9,206957_at
9,206971_at
9,206977_at
9,207015_s_at
9,207039_at
9,207073_at
9,207134_x_at
9,207237_at
9,207240_s_at
9,207252_at
9,207337_at
9,207379_at
9,207385_at
9,207387_s_at
9,207430_s_at
9,207437_at
9,207443_at
9,207454_at
9,207456_at
9,207481_at
9,207516_at
9,207586_at
9,207611_at
9,207692_s_at
9,207695_s_at
9,207696_at
9,207707_s_at
9,207741_x_at
9,207754_at
9,207757_at
9,207906_at
9,207909_x_at
9,207981_s_at
9,208022_s_at
9,208024_s_at
9,208056_s_at
9,208057_s_at
9,208107_s_at
9,208130_s_at
9,208163_s_at
9,208165_s_at
9,208203_x_at
9,208215_x_at
9,208275_x_at
9,208288_at
9,208338_at
9,208346_at
9,208352_x_at
9,208363_s_at
9,208375_at
9,208475_at
9,208495_at
9,208549_x_at
9,208556_at
9,208564_at
9,208641_s_at
9,208731_at
9,208732_at
9,208734_x_at
9,208800_at
9,208807_s_at
9,208818_s_at
9,208827_at
9,208854_s_at
9,208908_s_at
9,208921_s_at
9,208926_at
9,208970_s_at
9,208993_s_at
9,208998_at
9,209035_at
9,209050_s_at
9,209051_s_at
9,209060_x_at
9,209070_s_at
9,209122_at
9,209198_s_at
9,209309_at
9,209327_s_at
9,209338_at
9,209386_at
9,209480_at
9,209498_at
9,209507_at
9,209575_at
9,209597_s_at
9,209601_at
9,209644_x_at
9,209658_at
9,209678_s_at
9,209686_at
9,209704_at
9,209739_s_at
9,209758_s_at
9,209818_s_at
9,209832_s_at
9,209838_at
9,209972_s_at
9,209989_at
9,210016_at
9,210025_s_at
9,210084_x_at
9,210097_s_at
9,210107_at
9,210118_s_at
9,210119_at
9,210128_s_at
9,210161_at
9,210173_at
9,210179_at
9,210196_s_at
9,210218_s_at
9,210298_x_at
9,210377_at
9,210392_x_at
9,210425_x_at
9,210429_at
9,210454_s_at
9,210491_at
9,210521_s_at
9,210535_at
9,210550_s_at
9,210578_at
9,210637_at
9,210639_s_at
9,210654_at
9,210661_at
9,210669_at
9,210678_s_at
9,210689_at
9,210709_at
9,210771_at
9,210832_x_at
9,210870_s_at
9,210889_s_at
9,210907_s_at
9,211055_s_at
9,211086_x_at
9,211103_at
9,211165_x_at
9,211219_s_at
9,211261_at
9,211276_at
9,211359_s_at
9,211399_at
9,211425_x_at
9,211466_at
9,211471_s_at
9,211492_s_at
9,211522_s_at
9,211523_at
9,211613_s_at
9,211620_x_at
9,211627_x_at
9,211728_s_at
9,211798_x_at
9,211825_s_at
9,211837_s_at
9,211845_at
9,211869_at
9,211901_s_at
9,211920_at
9,211924_s_at
9,212020_s_at
9,212088_at
9,212102_s_at
9,212135_s_at
9,212136_at
9,212148_at
9,212199_at
9,212257_s_at
9,212286_at
9,212287_at
9,212294_at
9,212315_s_at
9,212317_at
9,212330_at
9,212366_at
9,212431_at
9,212466_at
9,212497_at
9,212583_at
9,212584_at
9,212682_s_at
9,212711_at
9,212757_s_at
9,212764_at
9,212799_at
9,212909_at
9,213019_at
9,213029_at
9,213091_at
9,213137_s_at
9,213148_at
9,213173_at
9,213191_at
9,213203_at
9,213233_s_at
9,213300_at
9,213305_s_at
9,213339_at
9,213345_at
9,213407_at
9,213448_at
9,213462_at
9,213724_s_at
9,213734_at
9,213757_at
9,213769_at
9,213803_at
9,213808_at
9,213834_at
9,213838_at
9,214064_at
9,214076_at
9,214130_s_at
9,214169_at
9,214230_at
9,214231_s_at
9,214275_at
9,214279_s_at
9,214344_at
9,214353_at
9,214400_at
9,214428_x_at
9,214431_at
9,214444_s_at
9,214519_s_at
9,214571_at
9,214577_at
9,214652_at
9,214723_x_at
9,214735_at
9,214745_at
9,214746_s_at
9,214832_at
9,214908_s_at
9,214914_at
9,214960_at
9,215080_s_at
9,215099_s_at
9,215120_s_at
9,215161_at
9,215172_at
9,215181_at
9,215188_at
9,215189_at
9,215212_at
9,215216_at
9,215229_at
9,215233_at
9,215239_x_at
9,215302_at
9,215319_at
9,215328_at
9,215339_at
9,215348_at
9,215442_s_at
9,215461_at
9,215481_s_at
9,215495_s_at
9,215574_at
9,215593_at
9,215621_s_at
9,215626_at
9,215663_at
9,215674_at
9,215679_at
9,215695_s_at
9,215712_s_at
9,215722_s_at
9,215724_at
9,215746_at
9,215799_at
9,215825_at
9,215860_at
9,215863_at
9,215900_at
9,215943_at
9,215957_at
9,215969_at
9,215981_at
9,216014_s_at
9,216020_at
9,216075_at
9,216078_at
9,216140_at
9,216167_at
9,216201_at
9,216214_at
9,216239_at
9,216281_at
9,216284_at
9,216313_at
9,216328_at
9,216353_s_at
9,216370_s_at
9,216425_at
9,216489_at
9,216504_s_at
9,216567_at
9,216618_at
9,216652_s_at
9,216664_at
9,216667_at
9,216703_at
9,216738_at
9,216740_at
9,216752_at
9,216768_x_at
9,216770_at
9,216786_at
9,216831_s_at
9,216896_at
9,216926_s_at
9,216941_s_at
9,216958_s_at
9,216995_x_at
9,217039_x_at
9,217083_at
9,217094_s_at
9,217124_at
9,217160_at
9,217175_at
9,217199_s_at
9,217254_s_at
9,217296_at
9,217328_at
9,217340_at
9,217344_at
9,217352_at
9,217358_at
9,217363_x_at
9,217380_s_at
9,217389_s_at
9,217416_x_at
9,217417_at
9,217426_at
9,217447_at
9,217498_at
9,217584_at
9,217609_at
9,217629_at
9,217640_x_at
9,217667_at
9,217695_x_at
9,217706_at
9,217744_s_at
9,217793_at
9,217805_at
9,217814_at
9,217839_at
9,217911_s_at
9,217918_at
9,217949_s_at
9,217987_at
9,217996_at
9,218002_s_at
9,218029_at
9,218031_s_at
9,218044_x_at
9,218185_s_at
9,218240_at
9,218266_s_at
9,218274_s_at
9,218315_s_at
9,218337_at
9,218347_at
9,218350_s_at
9,218358_at
9,218375_at
9,218390_s_at
9,218399_s_at
9,218435_at
9,218439_s_at
9,218489_s_at
9,218528_s_at
9,218555_at
9,218604_at
9,218607_s_at
9,218651_s_at
9,218657_at
9,218673_s_at
9,218709_s_at
9,218725_at
9,218730_s_at
9,218739_at
9,218761_at
9,218863_s_at
9,218902_at
9,218905_at
9,218956_s_at
9,219005_at
9,219046_s_at
9,219051_x_at
9,219093_at
9,219095_at
9,219126_at
9,219185_at
9,219215_s_at
9,219230_at
9,219255_x_at
9,219276_x_at
9,219284_at
9,219305_x_at
9,219427_at
9,219443_at
9,219512_at
9,219539_at
9,219609_at
9,219683_at
9,219719_at
9,219726_at
9,219730_at
9,219787_s_at
9,219805_at
9,219841_at
9,219850_s_at
9,219866_at
9,219951_s_at
9,219967_at
9,219987_at
9,220024_s_at
9,220077_at
9,220108_at
9,220123_at
9,220126_at
9,220140_s_at
9,220217_x_at
9,220238_s_at
9,220242_x_at
9,220246_at
9,220281_at
9,220285_at
9,220307_at
9,220396_at
9,220438_at
9,220457_at
9,220470_at
9,220497_at
9,220507_s_at
9,220553_s_at
9,220570_at
9,220695_at
9,220768_s_at
9,220769_s_at
9,220809_at
9,220811_at
9,220817_at
9,220820_at
9,220830_at
9,220837_at
9,220850_at
9,220884_at
9,220896_at
9,220907_at
9,220933_s_at
9,220935_s_at
9,221022_s_at
9,221046_s_at
9,221051_s_at
9,221068_at
9,221070_s_at
9,221163_s_at
9,221190_s_at
9,221201_s_at
9,221202_at
9,221207_s_at
9,221225_at
9,221259_s_at
9,221363_x_at
9,221383_at
9,221384_at
9,221389_at
9,221410_x_at
9,221424_s_at
9,221441_at
9,221492_s_at
9,221524_s_at
9,221613_s_at
9,221622_s_at
9,221650_s_at
9,221736_at
9,221851_at
9,221973_at
9,221991_at
9,222014_x_at
9,222031_at
9,222076_at
9,222091_at
9,222096_x_at
9,222115_x_at
9,222153_at
9,222184_at
9,222205_x_at
9,222228_s_at
9,222287_at
9,222312_s_at
9,222315_at
9,34868_at
9,38290_at
9,47553_at
9,64488_at
9,64900_at
9,89948_at
9,AFFX-r2-Bs-lys-3_at
9,AFFX-r2-Bs-phe-3_at
9,AFFX-r2-Bs-thr-M_s_at
10,201613_s_at
10,201779_s_at
10,202063_s_at
10,203001_s_at
10,203038_at
10,203456_at
10,203538_at
10,203613_s_at
10,203692_s_at
10,203860_at
10,203955_at
10,204009_s_at
10,204012_s_at
10,204400_at
10,204751_x_at
10,204764_at
10,204775_at
10,205163_at
10,205424_at
10,205963_s_at
10,205992_s_at
10,206065_s_at
10,206075_s_at
10,206194_at
10,206373_at
10,206830_at
10,206952_at
10,207015_s_at
10,207481_at
10,207695_s_at
10,207707_s_at
10,208022_s_at
10,208375_at
10,208504_x_at
10,208549_x_at
10,208854_s_at
10,208908_s_at
10,209035_at
10,209051_s_at
10,209122_at
10,209644_x_at
10,210084_x_at
10,210196_s_at
10,210400_at
10,210456_at
10,211425_x_at
10,211534_x_at
10,211620_x_at
10,212221_x_at
10,212315_s_at
10,212431_at
10,212682_s_at
10,212799_at
10,213029_at
10,214231_s_at
10,214746_s_at
10,214960_at
10,215172_at
10,215233_at
10,215943_at
10,216167_at
10,216284_at
10,216313_at
10,216685_s_at
10,216740_at
10,217145_at
10,217363_x_at
10,217447_at
10,217996_at
10,218350_s_at
10,218651_s_at
10,218905_at
10,219051_x_at
10,219185_at
10,219284_at
10,219730_at
10,219860_at
10,220295_x_at
10,220396_at
10,220820_at
10,221207_s_at
10,221441_at
10,221452_s_at
10,222312_s_at
10,34868_at
10,89948_at
10,AFFX-r2-Bs-lys-3_at
